rating_id,userId,movieId,rating,rating_date
13168628,134596,2101,3.0,2017-11-17 08:48:03
13168629,134596,2102,3.5,2014-02-02 11:35:18
13168630,134596,2105,3.0,2010-09-16 12:55:43
13168631,134596,2107,3.0,2014-10-12 11:51:57
13168632,134596,2115,3.5,2009-05-04 00:30:00
13168633,134596,2116,3.0,2015-07-31 08:11:05
13168634,134596,2117,3.5,2017-04-04 13:55:57
13168635,134596,2118,4.0,2009-05-14 13:18:17
13168636,134596,2119,2.5,2017-01-01 12:02:16
13168637,134596,2124,3.5,2015-07-24 08:09:28
13168638,134596,2125,4.0,2009-05-14 13:01:44
13168639,134596,2131,3.5,2009-04-30 08:39:59
13168640,134596,2132,4.0,2011-04-07 14:53:56
13168641,134596,2133,3.0,2016-07-21 08:08:47
13168642,134596,2134,3.0,2011-12-28 04:43:57
13168643,134596,2135,3.0,2016-01-07 09:15:16
13168644,134596,2136,3.0,2012-02-21 14:13:24
13168645,134596,2138,4.0,2015-02-23 01:59:40
13168646,134596,2139,3.5,2016-06-24 08:21:46
13168647,134596,2140,3.5,2009-05-14 09:57:17
13168648,134596,2141,3.0,2015-05-08 08:39:02
13168649,134596,2143,3.5,2017-03-19 06:30:34
13168650,134596,2155,3.0,2017-05-22 13:14:31
13168651,134596,2159,3.5,2011-08-28 12:39:25
13168652,134596,2160,4.0,2009-05-14 12:55:05
13168653,134596,2162,2.5,2016-12-15 07:56:45
13168654,134596,2163,2.0,2013-10-15 08:51:49
13168655,134596,2174,3.5,2009-06-28 14:10:12
13168656,134596,2178,3.5,2014-08-12 13:16:35
13168657,134596,2181,3.5,2009-04-06 23:32:19
13168658,134596,2185,3.5,2017-11-05 08:31:56
13168659,134596,2186,4.0,2009-05-02 15:19:24
13168660,134596,2187,3.0,2009-05-14 13:46:40
13168661,134596,2193,4.0,2018-06-01 16:02:01
13168662,134596,2194,3.5,2016-01-12 09:03:12
13168663,134596,2203,3.5,2009-04-08 10:32:08
13168664,134596,2204,4.0,2009-05-08 12:50:56
13168665,134596,2205,3.0,2012-03-20 14:46:04
13168666,134596,2208,4.0,2009-05-14 13:49:52
13168667,134596,2212,3.0,2013-02-12 15:34:32
13168668,134596,2215,2.5,2016-08-31 13:27:07
13168669,134596,2219,3.0,2018-07-13 04:36:33
13168670,134596,2223,3.0,2016-12-22 02:18:55
13168671,134596,2227,3.0,2011-09-26 02:53:45
13168672,134596,2232,3.5,2016-10-11 12:18:29
13168673,134596,2238,3.5,2012-02-02 02:50:51
13168674,134596,2239,3.5,2013-10-30 13:29:45
13168675,134596,2253,3.0,2016-12-22 08:41:05
13168676,134596,2273,3.0,2018-05-25 08:20:27
13168677,134596,2282,3.0,2015-11-21 14:27:05
13168678,134596,2284,3.5,2015-03-24 01:39:18
13168679,134596,2285,3.5,2011-05-10 14:38:04
13168680,134596,2287,3.5,2011-09-27 14:36:24
13168681,134596,2288,4.0,2009-04-08 10:20:26
13168682,134596,2289,3.5,2013-10-17 04:06:28
13168683,134596,2290,3.0,2015-06-28 08:05:41
13168684,134596,2294,3.0,2012-03-19 14:25:23
13168685,134596,2297,2.5,2009-05-02 15:14:20
13168686,134596,2300,3.0,2014-11-23 13:37:43
13168687,134596,2303,3.5,2013-10-13 12:55:49
13168688,134596,2304,3.5,2009-04-06 23:50:16
13168689,134596,2310,3.5,2010-07-29 04:43:19
13168690,134596,2313,4.0,2011-08-12 03:18:29
13168691,134596,2315,3.0,2013-10-04 02:39:54
13168692,134596,2316,3.0,2017-10-08 06:49:36
13168693,134596,2323,3.0,2015-10-15 14:23:54
13168694,134596,2324,3.5,2015-04-29 10:50:03
13168695,134596,2328,3.0,2009-06-28 14:11:30
13168696,134596,2329,4.0,2010-03-02 15:22:48
13168697,134596,2333,4.0,2009-04-06 15:46:05
13168698,134596,2337,4.0,2009-05-07 14:07:55
13168699,134596,2338,2.5,2009-05-14 13:23:56
13168700,134596,2346,3.5,2012-06-29 07:19:38
13168701,134596,2348,2.5,2009-04-06 15:51:26
13168702,134596,2349,3.0,2010-07-09 01:10:36
13168703,134596,2352,3.5,2014-07-24 12:12:51
13168704,134596,2353,3.5,2009-05-14 14:09:32
13168705,134596,2355,3.5,2013-03-01 01:07:01
13168706,134596,2357,4.0,2015-05-14 10:18:59
13168707,134596,2359,3.0,2018-06-07 04:12:43
13168708,134596,2360,4.0,2009-05-14 12:52:31
13168709,134596,2361,2.5,2009-06-28 14:11:15
13168710,134596,2362,2.0,2012-06-11 01:06:52
13168711,134596,2363,3.5,2009-05-07 12:09:25
13168712,134596,2365,2.5,2015-10-16 08:13:04
13168713,134596,2366,4.0,2009-04-30 08:44:27
13168714,134596,2369,3.0,2015-09-04 08:01:40
13168715,134596,2371,3.0,2018-01-12 08:38:34
13168716,134596,2376,3.0,2014-08-19 08:52:10
13168717,134596,2388,3.5,2017-06-28 12:30:15
13168718,134596,2392,3.0,2016-12-09 06:22:19
13168719,134596,2393,3.5,2016-12-26 12:35:56
13168720,134596,2394,3.0,2010-08-04 14:34:25
13168721,134596,2395,3.5,2009-11-13 16:13:25
13168722,134596,2396,3.5,2010-06-16 02:44:15
13168723,134596,2398,4.0,2015-11-06 09:13:09
13168724,134596,2405,3.0,2016-11-03 08:23:04
13168725,134596,2406,3.5,2009-04-06 14:51:01
13168726,134596,2409,3.5,2016-04-29 08:11:44
13168727,134596,2410,3.0,2018-06-22 07:29:19
13168728,134596,2417,3.0,2015-04-08 13:10:28
13168729,134596,2420,3.0,2010-06-09 13:20:54
13168730,134596,2421,2.5,2010-06-09 13:20:49
13168731,134596,2423,3.0,2016-12-15 04:14:36
13168732,134596,2427,4.0,2012-07-19 14:49:19
13168733,134596,2428,3.0,2017-12-24 14:30:35
13168734,134596,2434,3.0,2018-02-15 07:28:24
13168735,134596,2437,3.5,2009-04-06 23:35:32
13168736,134596,2447,3.0,2009-05-07 13:41:26
13168737,134596,2448,2.5,2017-10-27 11:14:44
13168738,134596,2450,2.0,2016-01-05 13:29:23
13168739,134596,2451,2.5,2014-12-27 11:51:32
13168740,134596,2454,3.5,2016-04-15 08:14:58
13168741,134596,2459,3.5,2009-11-13 16:10:22
13168742,134596,2460,2.0,2015-10-05 11:23:14
13168743,134596,2465,2.0,2015-10-16 13:46:04
13168744,134596,2470,3.0,2016-04-08 08:14:50
13168745,134596,2478,3.0,2016-08-11 08:28:36
13168746,134596,2483,3.0,2013-10-18 05:11:24
13168747,134596,2488,3.5,2009-05-07 12:14:37
13168748,134596,2495,3.5,2009-08-31 04:48:22
13168749,134596,2496,3.0,2009-05-03 14:11:03
13168750,134596,2500,3.5,2009-05-14 13:08:10
13168751,134596,2501,3.5,2016-01-01 09:19:27
13168752,134596,2502,4.0,2009-05-03 14:19:15
13168753,134596,2503,3.5,2014-06-06 12:36:55
13168754,134596,2511,4.0,2013-10-22 13:51:01
13168755,134596,2512,3.5,2009-04-10 13:01:16
13168756,134596,2513,2.5,2017-09-13 14:00:58
13168757,134596,2514,2.5,2018-09-24 02:48:46
13168758,134596,2515,2.0,2016-08-23 11:05:22
13168759,134596,2516,2.0,2016-08-24 06:11:42
13168760,134596,2517,3.5,2009-05-14 12:57:36
13168761,134596,2519,3.5,2010-06-20 09:02:10
13168762,134596,2524,3.0,2009-05-03 14:05:48
13168763,134596,2525,3.0,2014-10-02 14:15:33
13168764,134596,2526,2.0,2018-07-14 12:52:40
13168765,134596,2527,3.5,2009-04-30 08:10:28
13168766,134596,2528,3.0,2017-01-29 07:27:29
13168767,134596,2529,4.0,2009-05-14 14:06:46
13168768,134596,2530,3.0,2011-04-27 13:31:55
13168769,134596,2531,2.5,2014-03-05 01:02:11
13168770,134596,2532,3.0,2014-03-03 10:49:45
13168771,134596,2533,3.5,2011-08-02 14:09:24
13168772,134596,2534,1.5,2018-07-03 13:02:16
13168773,134596,2541,3.5,2009-11-13 16:05:54
13168774,134596,2542,3.0,2009-05-14 13:26:52
13168775,134596,2545,3.5,2009-04-06 23:35:11
13168776,134596,2550,4.5,2009-05-14 13:58:50
13168777,134596,2551,3.0,2009-04-09 15:27:55
13168778,134596,2553,3.5,2009-05-04 00:45:05
13168779,134596,2560,3.5,2017-10-03 12:30:30
13168780,134596,2565,3.5,2015-02-17 09:28:16
13168781,134596,2571,4.5,2015-02-18 12:47:52
13168782,134596,2573,3.0,2015-06-07 00:18:59
13168783,134596,2578,3.5,2009-05-14 13:30:07
13168784,134596,2579,3.0,2015-05-19 08:31:48
13168785,134596,2594,1.5,2009-05-14 13:52:33
13168786,134596,2599,3.5,2009-04-06 14:51:49
13168787,134596,2600,3.0,2018-04-04 14:09:45
13168788,134596,2612,4.0,2009-05-14 13:03:43
13168789,134596,2614,2.5,2018-02-14 13:03:37
13168790,134596,2617,3.5,2009-05-07 13:44:04
13168791,134596,2618,3.5,2018-06-06 11:56:57
13168792,134596,2624,3.5,2015-06-09 06:37:45
13168793,134596,2626,3.5,2009-04-06 23:34:04
13168794,134596,2628,3.5,2009-04-30 14:47:08
13168795,134596,2632,3.5,2013-05-27 23:41:44
13168796,134596,2633,3.5,2009-05-14 14:07:39
13168797,134596,2634,3.0,2009-04-30 08:27:38
13168798,134596,2635,2.5,2009-05-07 13:39:30
13168799,134596,2636,2.5,2009-05-07 13:39:43
13168800,134596,2637,3.0,2009-05-08 12:57:30
13168801,134596,2638,2.5,2009-05-08 12:57:22
13168802,134596,2641,3.5,2015-06-18 06:20:29
13168803,134596,2644,3.5,2009-05-04 00:39:23
13168804,134596,2646,3.0,2009-05-04 00:38:46
13168805,134596,2647,3.0,2009-05-07 13:27:52
13168806,134596,2648,3.5,2009-05-07 13:29:05
13168807,134596,2649,3.0,2009-05-07 13:28:10
13168808,134596,2650,3.0,2009-05-07 13:28:02
13168809,134596,2651,2.5,2009-05-03 14:36:13
13168810,134596,2652,3.0,2014-09-23 11:59:50
13168811,134596,2653,3.0,2009-05-04 00:39:14
13168812,134596,2654,3.5,2009-05-03 14:37:00
13168813,134596,2656,3.0,2009-04-30 08:42:49
13168814,134596,2661,3.0,2011-05-08 15:02:16
13168815,134596,2662,3.5,2014-02-25 09:55:37
13168816,134596,2663,3.0,2014-09-23 08:40:44
13168817,134596,2664,3.5,2013-04-09 12:46:07
13168818,134596,2665,2.5,2009-05-07 14:14:07
13168819,134596,2667,2.5,2009-04-30 08:42:58
13168820,134596,2673,3.5,2011-07-12 13:55:22
13168821,134596,2679,3.0,2010-02-07 15:52:15
13168822,134596,2680,2.0,2009-05-14 13:57:53
13168823,134596,2683,3.0,2009-05-14 14:20:50
13168824,134596,2686,4.0,2009-05-14 13:29:49
13168825,134596,2687,3.0,2015-06-26 08:15:47
13168826,134596,2690,3.5,2009-05-14 13:07:14
13168827,134596,2692,4.0,2009-05-14 14:10:16
13168828,134596,2699,3.0,2009-04-06 14:50:08
13168829,134596,2709,3.0,2009-05-02 08:11:06
13168830,134596,2710,3.0,2016-12-29 02:08:46
13168831,134596,2716,3.5,2009-05-14 14:18:25
13168832,134596,2717,3.0,2016-05-26 08:14:55
13168833,134596,2722,3.0,2012-09-26 07:20:57
13168834,134596,2725,3.5,2017-01-02 08:57:48
13168835,134596,2726,3.5,2009-05-02 08:35:53
13168836,134596,2727,3.0,2016-08-28 08:24:05
13168837,134596,2728,3.5,2009-05-03 14:22:39
13168838,134596,2729,3.5,2009-04-06 23:27:23
13168839,134596,2730,3.0,2009-08-23 14:24:31
13168840,134596,2731,4.5,2009-05-04 00:24:36
13168841,134596,2732,3.5,2009-07-09 02:38:11
13168842,134596,2733,3.0,2015-04-24 09:10:14
13168843,134596,2739,4.0,2011-07-20 04:10:57
13168844,134596,2746,3.5,2011-08-09 11:03:04
13168845,134596,2747,2.5,2012-10-01 14:26:10
13168846,134596,2762,5.0,2009-04-06 15:28:28
13168847,134596,2774,4.0,2009-05-14 13:13:01
13168848,134596,2775,3.0,2009-05-14 14:11:46
13168849,134596,2779,3.0,2013-04-09 08:42:04
13168850,134596,2780,3.0,2012-05-05 23:55:24
13168851,134596,2781,3.0,2009-04-10 12:35:04
13168852,134596,2782,3.5,2012-02-02 02:50:40
13168853,134596,2783,3.0,2013-10-12 13:26:17
13168854,134596,2784,2.5,2009-05-08 00:44:51
13168855,134596,2785,3.0,2014-10-31 12:25:30
13168856,134596,2786,2.5,2014-09-09 08:46:07
13168857,134596,2787,3.0,2016-10-28 08:36:11
13168858,134596,2789,2.5,2009-05-07 13:43:28
13168859,134596,2790,3.0,2009-04-09 15:32:36
13168860,134596,2791,4.0,2009-05-14 13:18:49
13168861,134596,2792,3.0,2016-05-06 08:20:02
13168862,134596,2796,3.0,2018-01-11 07:57:31
13168863,134596,2797,3.0,2018-09-20 08:12:09
13168864,134596,2803,3.5,2009-05-07 12:13:40
13168865,134596,2804,3.5,2010-11-25 10:43:23
13168866,134596,2805,3.0,2016-05-26 08:14:21
13168867,134596,2810,3.5,2012-12-24 14:16:35
13168868,134596,2819,3.5,2015-06-08 13:40:47
13168869,134596,2821,3.5,2014-03-30 13:36:41
13168870,134596,2837,3.0,2009-05-14 14:10:24
13168871,134596,2839,3.5,2017-03-14 08:19:40
13168872,134596,2843,3.5,2015-03-14 12:14:33
13168873,134596,2847,3.5,2014-08-27 09:09:54
13168874,134596,2848,4.0,2017-02-16 07:01:08
13168875,134596,2853,3.0,2011-02-10 14:25:27
13168876,134596,2857,3.0,2013-02-27 10:17:46
13168877,134596,2858,3.5,2009-04-30 14:40:17
13168878,134596,2859,3.5,2013-04-30 08:41:56
13168879,134596,2863,4.5,2013-03-26 14:12:15
13168880,134596,2866,3.5,2009-05-02 15:16:11
13168881,134596,2867,3.0,2011-04-11 03:22:17
13168882,134596,2871,3.5,2009-05-02 08:16:27
13168883,134596,2872,3.5,2013-11-07 03:31:58
13168884,134596,2874,3.5,2014-09-02 09:28:29
13168885,134596,2897,3.0,2009-04-06 23:45:02
13168886,134596,2899,3.0,2016-01-15 09:23:16
13168887,134596,2901,3.5,2012-03-28 13:17:28
13168888,134596,2902,3.0,2013-10-25 00:47:42
13168889,134596,2905,4.5,2009-04-06 23:31:43
13168890,134596,2916,3.0,2009-04-08 10:20:13
13168891,134596,2918,3.5,2009-05-14 14:24:45
13168892,134596,2919,3.0,2018-05-04 07:41:39
13168893,134596,2920,4.0,2009-04-06 15:47:55
13168894,134596,2925,3.5,2013-03-30 13:48:24
13168895,134596,2926,3.5,2009-04-06 23:36:53
13168896,134596,2927,3.5,2009-05-07 13:43:06
13168897,134596,2929,3.5,2017-01-26 06:32:18
13168898,134596,2931,3.5,2013-08-25 09:53:56
13168899,134596,2932,3.5,2009-04-30 14:16:26
13168900,134596,2933,4.0,2009-04-30 08:20:01
13168901,134596,2934,3.0,2009-04-30 14:19:57
13168902,134596,2935,4.0,2017-10-22 04:05:12
13168903,134596,2936,4.0,2010-11-18 02:21:16
13168904,134596,2937,4.0,2015-01-20 09:56:13
13168905,134596,2939,3.5,2009-05-08 01:00:15
13168906,134596,2940,3.5,2009-04-06 23:30:07
13168907,134596,2946,3.5,2011-04-21 14:24:31
13168908,134596,2947,3.5,2012-04-17 14:13:22
13168909,134596,2948,3.5,2009-05-04 00:44:14
13168910,134596,2949,3.5,2009-05-07 13:24:40
13168911,134596,2951,3.5,2009-05-07 14:17:53
13168912,134596,2954,3.0,2018-07-18 13:49:05
13168913,134596,2959,4.0,2009-04-30 14:46:43
13168914,134596,2960,3.0,2009-04-06 15:38:45
13168915,134596,2966,4.0,2016-02-25 09:20:20
13168916,134596,2967,3.5,2017-04-09 06:04:19
13168917,134596,2968,3.5,2009-05-07 13:27:28
13168918,134596,2970,4.0,2013-07-23 13:53:11
13168919,134596,2971,3.5,2013-11-05 00:45:51
13168920,134596,2973,3.5,2009-04-08 10:08:35
13168921,134596,2983,3.5,2015-06-01 14:08:00
13168922,134596,2985,3.5,2016-05-08 10:17:14
13168923,134596,2987,3.5,2009-05-03 14:28:35
13168924,134596,2989,3.0,2013-11-11 01:06:45
13168925,134596,2990,3.0,2015-01-20 09:55:47
13168926,134596,2991,3.0,2013-03-12 08:51:32
13168927,134596,2992,2.0,2017-10-12 11:20:08
13168928,134596,2993,3.0,2012-04-23 14:26:52
13168929,134596,2997,3.0,2016-07-03 11:50:43
13168930,134596,3000,4.0,2009-05-14 12:55:52
13168931,134596,3002,3.5,2014-08-30 13:50:31
13168932,134596,3003,3.0,2015-05-28 02:37:53
13168933,134596,3006,4.5,2013-06-10 01:55:04
13168934,134596,3010,3.5,2012-08-10 13:55:25
13168935,134596,3018,3.0,2010-09-23 13:21:18
13168936,134596,3021,2.5,2013-06-13 00:10:10
13168937,134596,3022,3.5,2009-05-03 14:26:33
13168938,134596,3024,2.5,2010-08-14 00:09:41
13168939,134596,3030,3.5,2009-05-04 00:27:24
13168940,134596,3031,2.0,2016-07-14 08:09:06
13168941,134596,3033,3.5,2017-05-05 15:31:40
13168942,134596,3034,3.5,2018-01-18 04:57:13
13168943,134596,3035,3.5,2009-05-03 14:27:53
13168944,134596,3037,3.5,2016-06-09 08:19:31
13168945,134596,3038,3.5,2009-04-06 23:39:48
13168946,134596,3044,4.0,2009-05-14 13:05:37
13168947,134596,3048,2.5,2010-01-01 13:18:19
13168948,134596,3052,4.0,2009-05-14 13:56:09
13168949,134596,3061,3.5,2009-04-30 14:00:18
13168950,134596,3067,3.5,2010-06-22 13:12:25
13168951,134596,3068,3.5,2012-11-04 15:10:55
13168952,134596,3070,3.0,2015-10-15 14:24:04
13168953,134596,3074,3.5,2017-02-24 07:18:08
13168954,134596,3075,3.5,2009-04-09 15:24:39
13168955,134596,3077,3.5,2009-04-30 14:19:40
13168956,134596,3079,3.5,2017-07-09 06:35:44
13168957,134596,3083,4.0,2009-05-14 13:01:36
13168958,134596,3086,3.0,2016-12-02 08:13:13
13168959,134596,3087,3.5,2015-12-17 09:24:50
13168960,134596,3088,4.0,2014-07-01 12:56:26
13168961,134596,3089,4.0,2009-04-30 08:35:21
13168962,134596,3090,3.5,2009-05-02 15:14:03
13168963,134596,3091,3.5,2011-06-07 12:07:57
13168964,134596,3092,4.5,2014-04-02 13:53:25
13168965,134596,3093,3.0,2011-01-05 15:24:02
13168966,134596,3094,4.0,2011-07-13 12:40:01
13168967,134596,3095,4.0,2009-05-07 14:10:37
13168968,134596,3096,3.0,2009-05-08 12:49:43
13168969,134596,3097,4.0,2009-11-13 16:10:10
13168970,134596,3101,3.5,2009-04-06 14:54:22
13168971,134596,3105,3.5,2012-09-17 04:14:40
13168972,134596,3112,3.5,2010-08-02 02:13:03
13168973,134596,3114,3.5,2010-06-17 03:21:25
13168974,134596,3117,3.5,2013-06-08 00:23:53
13168975,134596,3119,3.0,2013-10-17 01:15:38
13168976,134596,3121,3.0,2011-09-21 12:41:16
13168977,134596,3130,2.5,2016-01-26 14:54:16
13168978,134596,3131,3.0,2009-04-30 08:21:52
13168979,134596,3132,3.5,2013-04-28 14:04:50
13168980,134596,3134,3.5,2009-05-07 13:36:09
13168981,134596,3143,3.0,2018-06-15 08:04:18
13168982,134596,3147,3.0,2013-07-13 23:10:31
13168983,134596,3152,4.0,2013-04-24 14:10:57
13168984,134596,3153,3.5,2016-03-25 08:10:35
13168985,134596,3154,3.0,2009-05-03 14:37:57
13168986,134596,3159,3.0,2016-03-31 08:12:05
13168987,134596,3160,4.5,2009-05-14 10:03:25
13168988,134596,3163,3.5,2013-07-31 13:36:35
13168989,134596,3167,3.0,2015-04-06 13:06:22
13168990,134596,3168,3.5,2009-04-06 23:50:32
13168991,134596,3175,3.5,2009-04-30 14:21:16
13168992,134596,3191,3.0,2009-05-02 15:02:07
13168993,134596,3196,3.5,2015-02-04 10:48:11
13168994,134596,3199,3.5,2014-02-18 10:09:49
13168995,134596,3201,3.0,2017-11-08 14:47:51
13168996,134596,3205,3.5,2009-04-10 12:42:29
13168997,134596,3208,3.0,2017-05-11 06:44:39
13168998,134596,3210,3.5,2016-06-03 15:13:40
13168999,134596,3213,3.0,2012-09-19 00:40:42
13169000,134596,3215,3.0,2009-04-30 08:12:16
13169001,134596,3216,2.5,2017-08-16 12:42:23
13169002,134596,3217,3.5,2016-02-01 14:30:28
13169003,134596,3218,3.0,2009-05-14 13:58:22
13169004,134596,3222,3.5,2015-07-22 13:42:46
13169005,134596,3223,3.5,2018-02-27 14:42:08
13169006,134596,3224,5.0,2013-08-06 13:41:48
13169007,134596,3232,3.5,2009-04-10 12:28:41
13169008,134596,3244,3.5,2009-05-03 13:49:45
13169009,134596,3245,4.0,2016-08-07 11:32:55
13169010,134596,3246,3.5,2011-02-02 15:34:52
13169011,134596,3247,3.0,2017-05-07 07:17:05
13169012,134596,3255,3.5,2012-09-24 14:30:02
13169013,134596,3260,4.0,2009-05-14 12:57:15
13169014,134596,3264,3.0,2009-04-30 14:10:40
13169015,134596,3265,3.5,2009-05-07 13:27:21
13169016,134596,3266,3.0,2011-06-07 12:39:34
13169017,134596,3275,3.5,2009-05-14 13:33:01
13169018,134596,3278,3.5,2009-05-08 12:47:24
13169019,134596,3281,3.0,2017-06-14 13:50:34
13169020,134596,3284,3.5,2017-03-31 05:15:02
13169021,134596,3285,3.0,2009-05-14 14:10:36
13169022,134596,3292,3.5,2017-03-02 08:00:54
13169023,134596,3294,2.0,2015-02-11 12:27:04
13169024,134596,3300,4.0,2009-05-14 13:30:18
13169025,134596,3304,3.0,2017-08-07 13:03:26
13169026,134596,3306,4.0,2009-05-21 11:57:01
13169027,134596,3307,4.0,2009-04-30 08:54:55
13169028,134596,3310,3.5,2009-05-28 01:38:44
13169029,134596,3311,3.5,2016-12-15 06:06:20
13169030,134596,3328,4.5,2009-05-08 12:39:13
13169031,134596,3329,3.5,2016-04-15 08:14:40
13169032,134596,3330,4.0,2013-05-20 01:34:05
13169033,134596,3333,3.0,2009-05-14 13:56:59
13169034,134596,3334,3.5,2013-01-12 13:59:35
13169035,134596,3336,3.0,2015-06-02 03:34:15
13169036,134596,3337,3.0,2015-07-02 00:27:48
13169037,134596,3338,4.0,2009-04-06 15:42:44
13169038,134596,3341,3.5,2017-06-25 04:36:44
13169039,134596,3344,2.5,2014-08-29 02:10:39
13169040,134596,3347,3.0,2015-06-28 08:05:26
13169041,134596,3350,4.0,2018-02-01 05:41:52
13169042,134596,3351,2.5,2011-09-29 14:53:04
13169043,134596,3354,1.5,2016-01-10 12:11:09
13169044,134596,3355,3.5,2009-05-14 13:52:26
13169045,134596,3358,3.5,2014-04-01 12:47:06
13169046,134596,3359,3.5,2016-04-28 08:20:48
13169047,134596,3360,3.5,2015-03-20 11:53:45
13169048,134596,3362,4.0,2009-05-07 14:02:51
13169049,134596,3363,3.5,2016-04-12 11:53:55
13169050,134596,3364,3.5,2011-12-15 14:23:33
13169051,134596,3365,3.5,2009-05-02 15:01:49
13169052,134596,3374,3.5,2016-09-09 12:22:04
13169053,134596,3375,3.0,2018-01-08 08:33:27
13169054,134596,3377,4.0,2016-03-22 12:13:09
13169055,134596,3381,2.5,2016-11-22 10:07:18
13169056,134596,3383,3.0,2009-05-04 00:29:47
13169057,134596,3386,3.5,2012-04-04 15:11:09
13169058,134596,3391,2.5,2018-08-08 12:48:35
13169059,134596,3392,3.0,2016-04-03 08:26:09
13169060,134596,3396,3.5,2013-01-13 09:36:46
13169061,134596,3397,3.5,2016-11-06 09:25:26
13169062,134596,3404,3.5,2018-05-13 04:09:24
13169063,134596,3405,3.5,2009-05-03 14:12:40
13169064,134596,3408,3.5,2009-05-14 14:11:54
13169065,134596,3409,3.0,2009-05-14 13:03:24
13169066,134596,3413,3.0,2009-05-07 13:49:30
13169067,134596,3415,3.5,2011-01-25 13:34:51
13169068,134596,3421,3.5,2011-10-10 06:27:11
13169069,134596,3424,4.0,2017-06-16 15:36:36
13169070,134596,3430,3.0,2017-12-31 13:15:44
13169071,134596,3431,2.0,2018-02-21 15:17:07
13169072,134596,3435,4.0,2009-04-30 08:49:18
13169073,134596,3438,3.0,2014-12-09 10:16:11
13169074,134596,3441,3.0,2009-05-03 13:47:04
13169075,134596,3445,3.0,2018-05-08 12:53:40
13169076,134596,3447,3.5,2017-10-13 06:54:18
13169077,134596,3450,3.0,2016-06-03 08:31:25
13169078,134596,3451,3.5,2009-04-06 23:35:22
13169079,134596,3459,2.0,2017-10-22 11:30:49
13169080,134596,3461,3.5,2009-08-23 14:19:25
13169081,134596,3462,3.5,2009-05-28 01:38:57
13169082,134596,3466,3.0,2018-04-12 08:14:50
13169083,134596,3467,3.5,2017-05-25 05:22:19
13169084,134596,3468,4.5,2011-10-11 14:54:54
13169085,134596,3469,4.0,2012-08-21 13:35:15
13169086,134596,3470,4.0,2015-10-21 14:12:02
13169087,134596,3471,4.0,2010-10-04 01:07:51
13169088,134596,3472,3.0,2011-04-15 01:33:01
13169089,134596,3475,3.5,2016-07-24 14:26:17
13169090,134596,3479,3.5,2009-05-14 10:11:39
13169091,134596,3484,2.5,2010-02-07 15:17:28
13169092,134596,3487,3.5,2016-12-16 08:18:39
13169093,134596,3490,3.0,2011-12-01 13:59:02
13169094,134596,3494,3.5,2017-01-27 07:52:12
13169095,134596,3503,4.0,2013-03-19 13:43:57
13169096,134596,3504,4.0,2012-04-11 02:16:29
13169097,134596,3505,2.5,2015-06-15 13:33:23
13169098,134596,3507,3.5,2015-11-29 09:14:23
13169099,134596,3508,3.5,2012-03-15 01:36:17
13169100,134596,3511,3.0,2009-05-14 14:12:47
13169101,134596,3512,3.0,2018-09-20 04:46:59
13169102,134596,3516,3.0,2016-12-23 06:03:42
13169103,134596,3517,3.0,2009-05-02 08:18:29
13169104,134596,3521,3.5,2011-01-24 04:09:15
13169105,134596,3524,3.0,2016-02-18 09:13:53
13169106,134596,3526,3.0,2016-07-08 08:29:47
13169107,134596,3527,3.5,2010-07-11 13:49:53
13169108,134596,3533,3.5,2009-04-08 10:39:51
13169109,134596,3535,4.0,2009-04-30 08:48:09
13169110,134596,3543,3.5,2012-09-11 13:49:45
13169111,134596,3545,4.0,2011-04-22 02:36:07
13169112,134596,3547,3.5,2009-05-03 14:04:29
13169113,134596,3548,4.5,2009-05-14 13:52:39
13169114,134596,3549,3.5,2015-08-28 08:21:05
13169115,134596,3554,3.5,2015-08-24 02:32:43
13169116,134596,3556,4.5,2009-05-14 10:08:48
13169117,134596,3559,4.5,2017-01-16 01:26:44
13169118,134596,3560,4.0,2013-06-04 12:13:51
13169119,134596,3572,1.5,2014-07-28 00:54:25
13169120,134596,3576,3.0,2017-07-23 13:46:13
13169121,134596,3578,4.5,2009-05-14 14:17:25
13169122,134596,3581,3.0,2009-04-30 09:06:22
13169123,134596,3587,2.5,2011-01-19 15:57:16
13169124,134596,3588,3.0,2017-07-03 05:57:06
13169125,134596,3591,3.0,2016-04-07 08:22:32
13169126,134596,3592,3.5,2017-04-18 12:27:23
13169127,134596,3593,1.0,2009-05-14 14:11:15
13169128,134596,3599,3.5,2016-03-27 08:12:42
13169129,134596,3602,3.0,2013-06-18 08:51:11
13169130,134596,3603,3.0,2010-05-10 02:57:54
13169131,134596,3604,3.5,2017-02-26 05:32:46
13169132,134596,3605,3.0,2017-07-09 05:08:04
13169133,134596,3606,3.5,2012-01-17 14:52:07
13169134,134596,3608,3.0,2012-08-20 01:03:12
13169135,134596,3621,2.5,2012-07-04 08:56:10
13169136,134596,3622,3.0,2015-10-08 14:35:58
13169137,134596,3623,2.5,2013-05-26 07:58:22
13169138,134596,3627,3.0,2009-04-10 12:54:24
13169139,134596,3629,4.0,2009-04-06 15:58:09
13169140,134596,3630,2.5,2011-06-03 00:53:59
13169141,134596,3631,3.5,2013-04-22 14:02:57
13169142,134596,3632,3.5,2010-01-20 15:51:29
13169143,134596,3633,3.0,2012-12-27 15:41:21
13169144,134596,3635,3.0,2013-06-11 11:01:39
